x    u(x)
0    0
0.00499999988824129    0.99750594553637
0.00999999977648258    0.995024834683999
0.0149999996647239    0.992555693918285
0.0199999995529652    0.990098686571045
0.0249999985098839    0.9876536944317
0.0299999974668026    0.985220600108935
0.0349999964237213    0.982799288369005
0.03999999538064    0.980389645644206
0.0449999943375587    0.977991560000915
0.0499999932944775    0.97560492110839
0.0549999922513962    0.973229620208309
0.0599999912083149    0.970865550085033
0.0649999901652336    0.968512605036567
0.0699999928474426    0.966170679105409
0.0749999955296516    0.963839671289419
0.0799999982118607    0.961519480259778
0.0850000008940697    0.959210006091775
0.0900000035762787    0.956911150238979
0.0950000062584877    0.954622815508011
0.100000008940697    0.952344906033885
0.105000011622906    0.950077327255909
0.110000014305115    0.947819985894133
0.115000016987324    0.945572789926325
0.120000019669533    0.943335648565457
0.125000014901161    0.94110847554907
0.13000001013279    0.93889117915434
0.135000005364418    0.936683672170137
0.140000000596046    0.934485868535374
0.144999995827675    0.932297683318875
0.149999991059303    0.93011903269968
0.154999986290932    0.927949833947783
0.15999998152256    0.925790005405277
0.164999976754189    0.923639466467911
0.169999971985817    0.921498137567041
0.174999967217445    0.919365940151962
0.179999962449074    0.917242796672623
0.184999957680702    0.915128630562697
0.189999952912331    0.913023366223016
0.194999948143959    0.910926929005352
0.199999943375587    0.908839245196528
0.204999938607216    0.906760242002876
0.209999933838844    0.904689847534996
0.214999929070473    0.902627990792851
0.219999924302101    0.900574601651147
0.22499991953373    0.898529610845032
0.229999914765358    0.896492949956067
0.234999909996986    0.894464551398498
0.239999905228615    0.892444348405797
0.244999900460243    0.890432275017472
0.249999895691872    0.888428266066148
0.254999905824661    0.886432251228183
0.25999990105629    0.884444178781685
0.264999896287918    0.882463979903178
0.269999891519547    0.880491592473592
0.274999886751175    0.878526955106111
0.279999881982803    0.876570007134707
0.284999877214432    0.874620688602896
0.28999987244606    0.872678940252724
0.294999867677689    0.870744703513948
0.299999862909317    0.868817920493443
0.304999858140945    0.866898533964803
0.309999853372574    0.86498648735814
0.314999848604202    0.863081724750081
0.319999843835831    0.861184190853958
0.324999839067459    0.859293831010172
0.329999834299088    0.857410591176749
0.334999829530716    0.855534417920071
0.339999824762344    0.853665258405779
0.344999819993973    0.851803060389842
0.349999815225601    0.849947772209798
0.35499981045723    0.848099342776155
0.359999805688858    0.846257721563945
0.364999800920486    0.844422858604443
0.369999796152115    0.842594704477027
0.374999791383743    0.840773210301195
0.379999786615372    0.83895832772872
0.384999781847    0.837150008935951
0.389999777078629    0.83534820661625
0.394999772310257    0.833552873972569
0.399999767541885    0.831763964710156
0.404999762773514    0.82998143302939
0.409999758005142    0.828205233618748
0.414999753236771    0.826435321647895
0.419999748468399    0.824671652760888
0.424999743700027    0.822914183069516
