x    u(x)
0    0
0.00499999988824129    0.137444612076914
0.00999999977648258    0.256433115880539
0.0149999996647239    0.359238402927514
0.0199999995529652    0.447876800231139
0.0249999985098839    0.524133901446505
0.0299999974668026    0.589588249120373
0.0349999964237213    0.645632860358043
0.03999999538064    0.693494888840115
0.0449999943375587    0.734253472833733
0.0499999932944775    0.768855915500838
0.0549999922513962    0.798132321212487
0.0599999912083149    0.822808806365245
0.0649999901652336    0.843519397688016
0.0699999928474426    0.860816737052222
0.0749999955296516    0.875181631473707
0.0799999982118607    0.887031678273455
0.0850000008940697    0.896728910608187
0.0900000035762787    0.904586624974041
0.0950000062584877    0.910875451904785
0.100000008940697    0.915828742330286
0.105000011622906    0.919647336647907
0.110000014305115    0.922503778350426
0.115000016987324    0.92454602906984
0.120000019669533    0.925900737152648
0.125000014901161    0.92667610661858
0.13000001013279    0.926964415077303
0.135000005364418    0.926844206669692
0.140000000596046    0.926382212457357
0.144999995827675    0.925635020230444
0.149999991059303    0.924650525286973
0.154999986290932    0.923469188280451
0.15999998152256    0.922125123514886
0.164999976754189    0.92064703857544
0.169999971985817    0.919059043907999
0.174999967217445    0.917381348890104
0.179999962449074    0.915630859056954
0.184999957680702    0.91382168744725
0.189999952912331    0.911965591502173
0.194999948143959    0.910072345574534
0.199999943375587    0.908150057872202
0.204999938607216    0.90620543955867
0.209999933838844    0.904244032752924
0.214999929070473    0.902270403299992
0.219999924302101    0.900288303412605
0.22499991953373    0.898300808603728
0.229999914765358    0.896310432730582
0.234999909996986    0.894319224444693
0.239999905228615    0.892328847882036
0.244999900460243    0.890340650025262
0.249999895691872    0.888355716819931
0.254999905824661    0.886374913926374
0.25999990105629    0.884398949015251
0.264999896287918    0.882428368373974
0.269999891519547    0.880463606989143
0.274999886751175    0.87850500443989
0.279999881982803    0.876552822828762
0.284999877214432    0.874607261496119
0.28999987244606    0.872668469068795
0.294999867677689    0.870736553304388
0.299999862909317    0.868811589116831
0.304999858140945    0.866893625104792
0.309999853372574    0.864982688850388
0.314999848604202    0.863078791210179
0.319999843835831    0.861181929782235
0.324999839067459    0.859292091701043
0.329999834299088    0.857409255885339
0.334999829530716    0.855533394841665
0.339999824762344    0.853664476107979
0.344999819993973    0.851802463406285
0.349999815225601    0.849947317560587
0.35499981045723    0.848098997226017
0.359999805688858    0.846257459466373
0.364999800920486    0.844422660210246
0.369999796152115    0.84259455461013
0.374999791383743    0.840773097324207
0.379999786615372    0.838958242736624
0.384999781847    0.837149945128984
0.389999777078629    0.835348158813221
0.394999772310257    0.833552838233994
0.399999767541885    0.831763938047078
0.404999762773514    0.829981413178896
0.409999758005142    0.828205218871293
0.414999753236771    0.82643531071477
0.419999748468399    0.824671644672728
0.424999743700027    0.822914177098748
0.429999738931656    0.821162864748464
0.434999734163284    0.819417664787271
0.439999729394913    0.817678534794843
0.444999724626541    0.815945432767199
0.44999971985817    0.814218317116915
0.454999715089798    0.812497146671924
0.459999710321426    0.810781880673267
0.464999705553055    0.80907247877205
0.469999700784683    0.807368901025837
0.474999696016312    0.805671107894613
0.47999969124794    0.803979060236461
0.484999686479568    0.802292719303029
0.489999681711197    0.800612046734871
0.494999676942825    0.798937004556706
0.499999672174454    0.797267555172637
0.504999697208405    0.795603651460255
0.509999692440033    0.793945276403072
0.514999687671661    0.792292383580571
0.51999968290329    0.790644936866705
0.524999678134918    0.789002900491142
0.529999673366547    0.787366239034655
0.534999668598175    0.78573491742459
0.539999663829803    0.784108900930381
0.544999659061432    0.782488155159144
0.54999965429306    0.780872646051322
0.554999649524689    0.779262339876409
0.559999644756317    0.777657203228728
0.564999639987946    0.776057203023284
0.569999635219574    0.774462306491672
0.574999630451202    0.772872481178057
0.579999625682831    0.771287694935213
0.584999620914459    0.769707915920624
0.589999616146088    0.768133112592645
0.594999611377716    0.766563253706726
0.599999606609344    0.764998308311691
0.604999601840973    0.763438245746081
0.609999597072601    0.761883035634546
0.61499959230423    0.760332647884296
0.619999587535858    0.75878705268161
0.624999582767487    0.757246220488396
0.629999577999115    0.755710122038802
0.634999573230743    0.754178728335882
0.639999568462372    0.752652010648312
0.644999563694    0.751129940507154
0.649999558925629    0.749612489702673
0.654999554157257    0.748099630281197
0.659999549388886    0.746591334542031
0.664999544620514    0.745087575034411
0.669999539852142    0.743588324554507
0.674999535083771    0.742093556142468
0.679999530315399    0.740603243079519
0.684999525547028    0.739117358885089
0.689999520778656    0.737635877313992
0.694999516010284    0.736158772353641
0.699999511241913    0.734686018221314
0.704999506473541    0.733217589361448
0.70999950170517    0.73175346044298
0.714999496936798    0.730293606356726
0.719999492168427    0.728838002212798
0.724999487400055    0.727386623338055
0.729999482631683    0.725939445273594
0.734999477863312    0.724496443772279
0.73999947309494    0.723057594796304
0.744999468326569    0.721622874514785
0.749999463558197    0.720192259301399
0.754999458789825    0.718765725732042
0.759999454021454    0.717343250582535
0.764999449253082    0.715924810826351
0.769999444484711    0.714510383632379
0.774999439716339    0.713099946362719
0.779999434947968    0.711693476570509
0.784999430179596    0.710290951997783
0.789999425411224    0.708892350573352
0.794999420642853    0.707497650410726
0.799999415874481    0.706106829806055
0.80499941110611    0.704719867236106
0.809999406337738    0.70333674135626
0.814999401569366    0.701957430998544
0.819999396800995    0.700581915169688
0.824999392032623    0.699210173049205
0.829999387264252    0.697842183987502
0.83499938249588    0.696477927504015
0.839999377727509    0.695117383285367
0.844999372959137    0.693760531183557
0.849999368190765    0.692407351214165
0.854999363422394    0.691057823554591
0.859999358654022    0.689711928542307
0.864999353885651    0.688369646673146
0.869999349117279    0.687030958599596
0.874999344348907    0.685695845129135
0.879999339580536    0.684364287222576
0.884999334812164    0.683036265992441
0.889999330043793    0.681711762701348
0.894999325275421    0.68039075876043
0.89999932050705    0.679073235727769
0.904999315738678    0.677759175306848
0.909999310970306    0.676448559345029
0.914999306201935    0.675141369832048
0.919999301433563    0.673837588898531
0.924999296665192    0.672537198814525
0.92999929189682    0.671240181988056
0.934999287128448    0.669946520963697
0.939999282360077    0.668656198421159
0.944999277591705    0.667369197173903
0.949999272823334    0.666085500167763
0.954999268054962    0.66480509047959
0.959999263286591    0.663527951315917
0.964999258518219    0.662254066011632
0.969999253749847    0.660983418028679
0.974999248981476    0.659715990954766
0.979999244213104    0.658451768502091
0.984999239444733    0.657190734506094
0.989999234676361    0.655932872924208
0.99499922990799    0.65467816783464
0.999999225139618    0.65342660343516
