t    error
3.328125    0.068687252741855
3.34375    0.0683559522388092
3.359375    0.0680270066916924
3.375    0.0677003986729099
3.390625    0.0673761107553499
3.40625    0.0670541255202585
3.421875    0.0667344255642038
3.4375    0.0664169935058964
3.453125    0.0661018119924649
3.46875    0.0657980115477441
3.484375    0.0655187633295266
3.5    0.0652411112746128
3.515625    0.0649650501315095
3.53125    0.0646905744386902
3.546875    0.0644176785358773
3.5625    0.0641463565745708
3.578125    0.0638766025283206
3.59375    0.0636084102024555
3.609375    0.0633417732438452
3.625    0.0630766851495299
3.640625    0.0628131392756725
3.65625    0.0625511288457773
3.671875    0.0622906469587207
3.6875    0.0620316865964038
3.703125    0.0617742406309622
3.71875    0.0615183018322629
3.734375    0.0612638628740482
3.75    0.0610109163408674
3.765625    0.0607594547341646
3.78125    0.0605094704782006
3.796875    0.0602609559258633
3.8125    0.0600139033639679
3.828125    0.0597683050188016
3.84375    0.0595241530608351
3.859375    0.0592814396098788
3.875    0.0590401567393508
3.890625    0.0588002964810227
3.90625    0.0585618508291097
3.921875    0.0583248117443061
3.9375    0.0580891711577986
3.953125    0.0578549209749459
3.96875    0.0576220530787821
3.984375    0.057390559333441
4    0.0571604315875931
4.015625    0.0569316616773262
4.03125    0.0567042414293829
4.046875    0.0564781626636861
4.0625    0.056253417196532
4.078125    0.0560299968428722
4.09375    0.0558078934187516
4.109375    0.0555870987440684
4.125    0.0553676046444681
4.140625    0.0551494029538037
4.15625    0.0549381699894557
4.171875    0.0547425756336818
4.1875    0.054547928658759
4.203125    0.0543542262624344
4.21875    0.0541614655611828
4.234375    0.0539696435939004
4.25    0.0537787573253643
4.265625    0.0535888036498153
4.28125    0.0533997793942622
4.296875    0.0532116813216654
4.3125    0.0530245061340414
4.328125    0.0528382504756798
4.34375    0.0526529109356601
4.359375    0.0524684840510353
4.375    0.0522849663092714
4.390625    0.052102354151087
4.40625    0.0519206439727375
4.421875    0.0517398321286106
4.4375    0.051559914933678
4.453125    0.0513808886654687
4.46875    0.0512027495664986
4.484375    0.0510254938462558
4.5    0.0508491176834858
4.515625    0.0506736172278436
4.53125    0.050498988601991
4.546875    0.0503252279033485
4.5625    0.0501523312059373
4.578125    0.0499802945620099
4.59375    0.0498091140039248
4.609375    0.0496387855453895
4.625    0.0494693051831575
4.640625    0.0493006688986373
4.65625    0.0491328726592132
4.671875    0.0489659124194763
4.6875    0.0487997841228452
4.703125    0.0486344837026423
4.71875    0.048470007083359
4.734375    0.0483063501819098
4.75    0.0481435089087315
4.765625    0.0479814791688706
4.78125    0.0478202568631048
4.796875    0.0476598378889201
4.8125    0.0475002181415655
4.828125    0.0473413935148857
4.84375    0.0471833599022763
4.859375    0.0470261131977057
4.875    0.0468696492964368
4.890625    0.0467139640957382
4.90625    0.0465626958398367
4.921875    0.046421804139494
4.9375    0.0462814992734184
4.953125    0.0461417796820758
4.96875    0.0460026437717919
4.984375    0.045864089915986
5    0.0457261164566701
5.015625    0.0455887217055937
5.03125    0.0454519039454985
5.046875    0.0453156614313304
5.0625    0.0451799923915055
5.078125    0.0450448950288663
5.09375    0.044910367521915
5.109375    0.0447764080257918
5.125    0.0446430146734644
5.140625    0.0445101855765614
5.15625    0.0443779188264287
5.171875    0.0442462124950413
5.1875    0.0441150646360043
5.203125    0.0439844732854084
5.21875    0.0438544364625987
5.234375    0.0437249521712078
5.25    0.0435960183997799
5.265625    0.0434676331226048
5.28125    0.0433397943007413
5.296875    0.0432124998823741
5.3125    0.043085747803726
5.328125    0.0429595359898041
5.34375    0.0428338623550226
5.359375    0.042708724803905
5.375    0.0425841212315408
5.390625    0.042460049524587
5.40625    0.0423365075614253
5.421875    0.0422134932130638
5.4375    0.0420910043436718
5.453125    0.0419690388109151
5.46875    0.0418475944667464
5.484375    0.0417266691577295
5.5    0.0416062607257297
5.515625    0.0414863670082496
5.53125    0.0413669858388636
5.546875    0.0412481150478649
5.5625    0.041129752462556
5.578125    0.0410118959077062
5.59375    0.0408945432060429
5.609375    0.0407776921784977
5.625    0.0406613406447419
5.640625    0.0405454864235444
5.65625    0.0404301273331069
5.671875    0.0403152611912993
5.6875    0.0402008858162513
5.703125    0.0400869990265205
5.71875    0.0399760077994091
5.734375    0.0398721302678595
5.75    0.0397686297406091
5.765625    0.0396655053132604
5.78125    0.0395627560661209
5.796875    0.0394603810647385
5.8125    0.0393583793604148
5.828125    0.0392567499907405
5.84375    0.0391554919800306
5.859375    0.0390546043398491
5.875    0.0389540860694998
5.890625    0.0388539361564622
5.90625    0.0387541535768597
5.921875    0.0386547372957737
5.9375    0.0385556862679227
5.953125    0.0384569994378655
5.96875    0.0383586757405026
5.984375    0.0382607141013456
6    0.038163113437108
6.015625    0.0380658726558969
6.03125    0.0379689906577145
6.046875    0.0378724663346832
6.0625    0.0377762985714698
6.078125    0.0376804862456547
6.09375    0.0375850282280005
6.109375    0.0374899233827546
6.125    0.0373951705680401
6.140625    0.0373007686361473
6.15625    0.0372067164336801
6.171875    0.0371130128021476
6.1875    0.037019656577877
6.203125    0.0369266465926718
6.21875    0.0368339816736584
6.234375    0.0367416606440217
6.25    0.0366496823228076
6.265625    0.0365580455254804
6.28125    0.0364667490639812
6.296875    0.0363757917471518
6.3125    0.0362851723807818
6.328125    0.0361948897678221
6.34375    0.0361049427087976
6.359375    0.0360153300018213
6.375    0.0359260504429296
6.390625    0.0358371028261843
6.40625    0.0357484859439085
6.421875    0.035660198586922
6.4375    0.0355722395446768
6.453125    0.035484607605315
6.46875    0.0353973015561598
6.484375    0.0353103201835398
6.5    0.0352236622731691
6.515625    0.0351373266103607
6.53125    0.0350513119797615
6.546875    0.0349656171661217
6.5625    0.0348802409540409
6.578125    0.0347951821280817
6.59375    0.0347122032701115
6.609375    0.0346341176165413
6.625    0.0345562819887666
6.640625    0.0344786958457088
6.65625    0.0344013586392789
6.671875    0.0343242698142904
6.6875    0.0342474288088388
6.703125    0.0341708350545932
6.71875    0.0340944879767979
6.734375    0.0340183869946633
6.75    0.033942531521568
6.765625    0.033866920965094
6.78125    0.0337915547273844
6.796875    0.033716432205245
6.8125    0.0336415527903023
6.828125    0.0335669158693605
6.84375    0.0334925208243815
6.859375    0.0334183670327199
6.875    0.0333444538672806
