t    error
3.40625    0.112809637609381
3.421875    0.112826926401862
3.4375    0.111715358783495
3.453125    0.11181313811018
3.46875    0.110637478532479
3.484375    0.11081282032433
3.5    0.109721099439137
3.515625    0.109825781582664
3.53125    0.108824706334374
3.546875    0.108851831073951
3.5625    0.107938485095561
3.578125    0.107890778857449
3.59375    0.107062345812038
3.609375    0.106942436060468
3.625    0.10619619581339
3.640625    0.10600661505477
3.65625    0.105339940006946
3.671875    0.10508312961439
3.6875    0.104493481189244
3.703125    0.104171795055802
3.71875    0.103656720333283
3.734375    0.103272428362068
3.75    0.102829556853109
3.765625    0.102384848292559
3.78125    0.102011888847526
3.796875    0.101508875479314
3.8125    0.101203613324614
3.828125    0.100644332511183
3.84375    0.100404626408266
3.859375    0.099791044006798
3.875    0.0996148235281003
3.890625    0.0989488366775336
3.90625    0.0988340995942175
3.921875    0.0981175393809794
3.9375    0.0980623491572651
3.953125    0.0972969831660304
3.96875    0.0972994665559625
3.984375    0.0964870013103412
4    0.096545346051674
4.015625    0.0956874293505753
4.03125    0.0957998819522697
4.046875    0.094962044048182
4.0625    0.0950629687249742
4.078125    0.0942879057314718
4.09375    0.0943345010998373
4.109375    0.0936204552051765
4.125    0.0936143741641353
4.140625    0.0929596400302488
4.15625    0.0929024834480494
4.171875    0.0923054064627966
4.1875    0.0921987250030408
4.203125    0.0916576995961605
4.21875    0.0915029954729564
4.234375    0.0910164634936463
4.25    0.0908151921581761
4.265625    0.0903816413120455
4.28125    0.0901352130739562
4.296875    0.0897531754165871
4.3125    0.089462957002924
4.328125    0.0891310074881206
4.34375    0.0887983235421564
4.359375    0.0885150786229405
4.375    0.0881412131456767
4.390625    0.0879053294254078
4.40625    0.0874915271620556
4.421875    0.0873017000943125
4.4375    0.0868491678681955
4.453125    0.0867041305030752
4.46875    0.0862140384988204
4.484375    0.0861125602743119
4.5    0.0855860432728122
4.515625    0.0855269288489701
4.53125    0.0849650874158973
4.546875    0.0849471755506262
4.5625    0.0843510771804015
4.578125    0.084373239644999
4.59375    0.083743919862264
4.609375    0.0838050603952336
4.625    0.083143523815164
4.640625    0.083242577112856
4.65625    0.0826200028055209
4.671875    0.0826857292053748
4.6875    0.0821069297277981
4.703125    0.0821344562195977
4.71875    0.0815983568117966
4.734375    0.0815886978824265
4.75    0.0810942518973385
4.765625    0.0810483941378773
4.78125    0.0805945822207227
4.796875    0.0805134851813901
4.8125    0.0800993144755045
4.828125    0.0799839114915278
4.84375    0.0796084148695657
4.859375    0.0794596138588757
4.875    0.0791218491787082
4.890625    0.0789405334126632
