t    error
3.203125    0.0131978373566987
3.21875    0.0131375482294971
3.234375    0.0130770885363267
3.25    0.0130164724804514
3.265625    0.0129557138720128
3.28125    0.0128948261368205
3.296875    0.0128338223250984
3.3125    0.012772715120065
3.328125    0.0127115168463461
3.34375    0.0126502394781998
3.359375    0.0125888946475966
3.375    0.012527493652233
3.390625    0.0124660474632678
3.40625    0.0124069924308837
3.421875    0.0123548646779336
3.4375    0.0123025766859659
3.453125    0.0122501397679688
3.46875    0.0121975649475813
3.484375    0.012144862965053
3.5    0.0120920442832812
3.515625    0.0120391190935713
3.53125    0.0119860973213855
3.546875    0.0119329886320583
3.5625    0.011879802436246
3.578125    0.0118265478954754
3.59375    0.0117732339274381
3.609375    0.0117198692113173
3.625    0.0116664621929376
3.640625    0.0116130210897812
3.65625    0.0115653246244139
3.671875    0.0115196930965731
3.6875    0.0114739363525825
3.703125    0.0114280629005025
3.71875    0.0113820810443272
3.734375    0.0113359988878583
3.75    0.0112898243387327
3.765625    0.0112435651121848
3.78125    0.0111972287349526
3.796875    0.0111508225489622
3.8125    0.0111043537150458
3.828125    0.0110578292165364
3.84375    0.0110112558628754
3.859375    0.0109646402931081
3.875    0.0109179889793459
3.890625    0.0108713082301407
3.90625    0.0108290548037683
3.921875    0.0107890032000155
3.9375    0.010748849219698
3.953125    0.0107085994059291
3.96875    0.0106682601544896
3.984375    0.0106278377166695
4    0.010587338201853
4.015625    0.0105467675800934
4.03125    0.0105061316847432
4.046875    0.0104654362150064
4.0625    0.0104246867383909
4.078125    0.0103838886931949
4.09375    0.0103430473910147
4.109375    0.0103021680189642
4.125    0.0102612556422057
4.140625    0.010220315206136
4.15625    0.0101796848620507
4.171875    0.0101444346056464
4.1875    0.0101090973325031
4.203125    0.0100736781715728
4.21875    0.0100381821434189
4.234375    0.0100026141621251
4.25    0.00996697903713745
4.265625    0.00993128147498507
4.28125    0.00989552608118873
4.296875    0.00985971736182584
4.3125    0.0098238597254729
4.328125    0.00978795748477043
4.34375    0.00975201485815452
4.359375    0.0097160359715884
4.375    0.00968002486003875
4.390625    0.00964398546925172
4.40625    0.00960792165720716
4.421875    0.00957183719579482
4.4375    0.00954023905509604
4.453125    0.00950898253743435
4.46875    0.00947765773038187
4.484375    0.00944626855905075
4.5    0.00941481887003249
4.515625    0.00938331243254129
4.53125    0.00935175293985728
4.546875    0.00932014401038114
4.5625    0.00928848918901079
4.578125    0.00925679194821829
4.59375    0.0092250556892711
4.609375    0.0091932837434868
4.625    0.00916147937324343
4.640625    0.00912964577328975
4.65625    0.00909778607175571
4.671875    0.00906590333127399
4.6875    0.00903400055014602
4.703125    0.0090030425009159
4.71875    0.00897532163522099
4.734375    0.00894754165729637
4.75    0.00891970568488714
4.765625    0.00889181677671212
4.78125    0.00886387793345224
4.796875    0.00883589209867234
4.8125    0.00880786215957644
4.828125    0.00877979094797403
4.84375    0.00875168124107983
4.859375    0.00872353576239127
4.875    0.008695357182455
4.890625    0.00866714811983329
4.90625    0.00863891114174841
4.921875    0.00861064876492697
4.9375    0.00858236345654416
4.953125    0.0085540576348016
4.96875    0.00852573366978284
4.984375    0.00849739388423112
5    0.00847257282821916
5.015625    0.00844781462158583
5.03125    0.0084230085233147
5.046875    0.00839815695423501
5.0625    0.00837326229161984
5.078125    0.00834832686970853
5.09375    0.00832335298041789
5.109375    0.00829834287393127
5.125    0.00827329875930988
5.140625    0.00824822280508188
5.15625    0.00822311713982043
5.171875    0.00819798385279946
5.1875    0.00817282499448289
5.203125    0.00814764257721382
5.21875    0.00812243857560374
5.234375    0.00809721492731064
5.25    0.00807197353346158
5.265625    0.00804671625918651
5.28125    0.00802176913257903
5.296875    0.0079996325673851
5.3125    0.00797745340658577
5.328125    0.00795523359256213
5.34375    0.00793297503441637
5.359375    0.00791067960859438
5.375    0.0078883491592751
5.390625    0.0078659854987488
5.40625    0.00784359040795093
5.421875    0.00782116563687368
5.4375    0.00779871290496657
5.453125    0.00777623390162582
5.46875    0.00775373028652826
5.484375    0.00773120369012079
5.5    0.00770865571403204
5.515625    0.00768608793141741
5.53125    0.0076635018874041
5.546875    0.0076408990995695
5.5625    0.00761828105816403
5.578125    0.00759564922667841
5.59375    0.0075745058672524
5.609375    0.00755455997702884
5.625    0.00753457801071342
5.640625    0.00751456149614247
5.65625    0.00749451193623349
5.671875    0.00747443080947469
5.6875    0.00745431957011457
5.703125    0.00743417964849589
5.71875    0.00741401245151193
5.734375    0.00739381936269605
5.75    0.00737360174278907
5.765625    0.00735336092978439
5.78125    0.00733309823943983
5.796875    0.00731281496550053
5.8125    0.00729251237997746
5.828125    0.00727219173344816
5.84375    0.00725185425540184
5.859375    0.00723150115449575
5.875    0.00721113361882249
5.890625    0.00719075281621081
5.90625    0.00717077921470756
5.921875    0.00715272132375959
5.9375    0.00713463140973431
5.953125    0.00711651069451666
5.96875    0.00709836038127992
5.984375    0.00708018165465314
6    0.00706197568092185
6.015625    0.0070437436082733
6.03125    0.00702548656711943
6.046875    0.00700720567019764
6.0625    0.00698890201290489
6.078125    0.00697057667340952
6.09375    0.00695223071302991
6.109375    0.00693386517626844
6.125    0.00691548109122347
6.140625    0.00689707946961228
6.15625    0.00687866130712739
6.171875    0.00686022758359292
6.1875    0.00684177926318751
6.203125    0.00682331729464517
6.21875    0.00680484261146709
6.234375    0.00678635613206682
6.25    0.00676941032019476
6.265625    0.00675290522716417
6.28125    0.00673637257392044
6.296875    0.00671981332706686
6.3125    0.00670322843919388
6.328125    0.00668661884906878
6.34375    0.0066699854818809
6.359375    0.00665332924933131
6.375    0.00663665104980023
6.390625    0.00661995176853671
6.40625    0.00660323227782606
6.421875    0.00658649343713508
6.4375    0.00656973609324611
6.453125    0.00655296108051345
6.46875    0.00653616922089736
6.484375    0.00651936132419818
6.5    0.00650253818822381
6.515625    0.00648570059881257
6.53125    0.00646884933017853
6.546875    0.00645198514487878
6.5625    0.00643510879410321
6.578125    0.00641822101770847
6.59375    0.00640132254441873
6.609375    0.00638609661929594
6.625    0.00637087796860151
6.640625    0.00635563538445136
6.65625    0.00634036963934975
6.671875    0.00632508149538816
6.6875    0.00630977170443503
6.703125    0.00629444100811415
6.71875    0.00627909013810557
6.734375    0.00626371981610178
6.75    0.00624833075401959
6.765625    0.00623292365414542
6.78125    0.00621749920909137
6.796875    0.00620205810216292
6.8125    0.00618660100720379
6.828125    0.00617112858887461
6.84375    0.00615564150273141
6.859375    0.0061401403953152
6.875    0.00612462590427487
6.890625    0.00610909865844569
6.90625    0.00609355927802785
6.921875    0.00607800837457588
6.9375    0.0060624465511995
6.953125    0.0060468744026754
6.96875    0.00603129251547005
6.984375    0.00601612674212284
7    0.00600195971748909
7.015625    0.0059877719001779
7.03125    0.00597356391672578
7.046875    0.00595933638586828
7.0625    0.00594508991870761
7.078125    0.00593082511872423
7.09375    0.00591654258184423
7.109375    0.0059022428966402
7.125    0.005887926644265
7.140625    0.00587359439865261
7.15625    0.00585924672655211
7.171875    0.00584488418759491
7.1875    0.00583050733441781
7.203125    0.00581611671267454
7.21875    0.00580171286118104
7.234375    0.0057872963119382
7.25    0.00577286759027711
7.265625    0.00575842721488177
7.28125    0.00574397569785636
7.296875    0.00572951354482597
7.3125    0.0057150412550595
7.328125    0.00570055932142559
7.34375    0.00568606823053782
7.359375    0.00567156846278857
7.375    0.00565706049254989
7.390625    0.00564254478805146
7.40625    0.00562802181155917
7.421875    0.00561457722478901
7.4375    0.00560121034990281
7.453125    0.00558782719284007
7.46875    0.00557442825293031
7.484375    0.00556101402371584
7.5    0.0055475849931417
7.515625    0.00553414164354485
7.53125    0.00552068445179953
7.546875    0.00550721388922852
7.5625    0.00549373042180411
7.578125    0.00548023451012628
7.59375    0.00546672660951219
7.609375    0.00545320716998551
7.625    0.0054396766364885
7.640625    0.00542613544871525
7.65625    0.00541258404133497
7.671875    0.00539902284398123
7.6875    0.00538545228135261
7.703125    0.00537187277313507
7.71875    0.00535828473423639
7.734375    0.00534468857470847
7.75    0.00533108469981459
7.765625    0.00531747351011891
7.78125    0.0053038554015537
7.796875    0.00529023076534164
7.8125    0.0052765999881968
7.828125    0.00526296345233614
7.84375    0.00524932153543518
7.859375    0.0052356746107733
7.875    0.00522202304724516
7.890625    0.00520836720942792
7.90625    0.00519532685837944
7.921875    0.00518259832887995
7.9375    0.00516985837510127
7.953125    0.00515710739458343
7.96875    0.00514434578061536
7.984375    0.00513157392238019
8    0.00511879220486633
