x    u(x)
0    0.25
0.00499999988824129    0.336390263032479
0.00999999977648258    0.394299389320995
0.0149999996647239    0.433117040038963
0.0199999995529652    0.459137295903896
0.0249999985098839    0.476579206562726
0.0299999974668026    0.488270896753039
0.0349999964237213    0.496108117629449
0.03999999538064    0.501361636765693
0.0449999943375587    0.504883283911652
0.0499999932944775    0.50724406760702
0.0549999922513962    0.508826757524422
0.0599999912083149    0.509887944275461
0.0649999901652336    0.51059963934648
0.0699999928474426    0.511077160661497
0.0749999955296516    0.51139782358286
0.0799999982118607    0.511613471917466
0.0850000008940697    0.511758876186726
0.0900000035762787    0.511857363585229
0.0950000062584877    0.511924591854104
0.100000008940697    0.511971078983459
0.105000011622906    0.512003898922283
0.110000014305115    0.512027818246549
0.115000016987324    0.512046058090469
0.120000019669533    0.512060804884182
0.125000014901161    0.512073552693327
0.13000001013279    0.512085332764063
0.135000005364418    0.512096867293938
0.140000000596046    0.512108672571415
0.144999995827675    0.512121128096209
0.149999991059303    0.512134522912056
0.154999986290932    0.512149086664502
0.15999998152256    0.51216501041958
0.164999976754189    0.512182460618982
0.169999971985817    0.5122015884345
0.174999967217445    0.512222536038496
0.179999962449074    0.512245440807124
0.184999957680702    0.51227043813784
0.189999952912331    0.512297663338028
0.194999948143959    0.512327252890994
0.199999943375587    0.512359345304579
0.204999938607216    0.512394081680005
0.209999933838844    0.512431606093187
0.214999929070473    0.512472065850329
0.219999924302101    0.512515611659257
0.22499991953373    0.512562397744269
0.229999914765358    0.51261258192312
0.234999909996986    0.512666325658624
0.239999905228615    0.512723794093249
0.244999900460243    0.5127851560723
0.249999895691872    0.512850584159468
0.254999905824661    0.51292025486138
0.25999990105629    0.512994347791494
0.264999896287918    0.513073046919792
0.269999891519547    0.513156539758633
0.274999886751175    0.513245017566087
0.279999881982803    0.513338675347342
0.284999877214432    0.51343771185565
0.28999987244606    0.51354232959296
0.294999867677689    0.513652734810345
0.299999862909317    0.513769137508282
