t    error
5.22265625    7.69205393036093E-05
5.25    7.62065082107424E-05
5.27734375    7.54983016564456E-05
5.3046875    7.47958386648755E-05
5.33203125    7.409903868157E-05
5.359375    7.34078235585905E-05
5.38671875    7.2722116595181E-05
5.4140625    7.20418419051142E-05
5.44140625    7.13669261740363E-05
5.46875    7.06972965840216E-05
5.49609375    7.00328828836742E-05
5.5234375    6.93736143060971E-05
5.55078125    6.87194241756226E-05
5.578125    6.80702442456086E-05
5.60546875    6.74260098124779E-05
5.6328125    6.67866558291071E-05
5.66015625    6.61521199330265E-05
5.6875    6.55223391445237E-05
5.71484375    6.48972538622747E-05
5.7421875    6.42768033082259E-05
5.76953125    6.36609301521979E-05
5.796875    6.30495756677519E-05
5.82421875    6.24426847793622E-05
5.8515625    6.18402011882177E-05
