iteration    errorX    errorY
0    0.956940335732209    0.995184726672197
1    0.915043425873206    0.949870999817027
2    0.874934180359938    0.906575771956833
3    0.836538544106443    0.865211166219736
4    0.799785431615573    0.825693040608604
5    0.764606618285336    0.787940835481554
6    0.730936635411692    0.751877427343436
7    0.698712668065253    0.717428988527579
8    0.667874455300902    0.684524852360156
9    0.638364192459232    0.65309738343625
10    0.610126435558819    0.623081852689722
11    0.583108007930989    0.59441631699927
12    0.557257909319277    0.567041503131649
13    0.532527227674054    0.540900695873236
14    0.508869053841673    0.516659758401119
15    0.486238399296111    0.493853111792848
16    0.46459211700347    0.472105044797229
17    0.443888825435544    0.451366861058506
18    0.424088835671937    0.431591483152547
19    0.405154081471648    0.41273358505023
20    0.387048052166936    0.394749663981086
21    0.369735728237319    0.377598067698781
22    0.353183519452476    0.36123898957943
23    0.337359205514765    0.345634440963128
24    0.322271517454263    0.330748207742244
25    0.307874733310989    0.316545796352387
26    0.294111044779539    0.302994372939753
27    0.280953532311879    0.290062698460117
28    0.268376367193538    0.277721061718091
29    0.25635476764465    0.265941211806708
30    0.2448649571139    0.25469629100192
31    0.233884124627397    0.243960768864823
32    0.223390387046988    0.233710378078571
33    0.2133627530926    0.223922052377379
34    0.203781088988974    0.214573866797711
35    0.194626085606573    0.205644980386419
36    0.18587922697816    0.197115581429694
37    0.177522760085077    0.188966835214409
38    0.169539665819887    0.18118083429541
39    0.161913631043951    0.173740551215265
40    0.154629021669484    0.166629793604109
41    0.14767085670536    0.159833161574778
42    0.141024783214409    0.153336007320603
43    0.134677052137181    0.147124396819009
44    0.128614494943244    0.141185073542437
45    0.122824501076167    0.135505424078352
46    0.117294996162447    0.130073445561769
47    0.11201442095804    0.124877714826273
48    0.106971711008855    0.119907359182767
49    0.102156277003707    0.11515202873879
50    0.0975579857999167    0.110601870175136
51    0.0931671421030625    0.106247501900467
52    0.0889744707833791    0.102079990508608
53    0.084971099812081    0.098090828467161
54    0.081148543801449    0.0942719129698986
55    0.0774986881329552    0.0906155258891186
56    0.0740137736580166    0.0871143147677071
57    0.0706863819562078    0.0837612747940464
58    0.0675094211359467    0.0805497317061397
59    0.0644761121628117    0.0774733255743909
60    0.0615799757007724    0.0745259954153692
61    0.0588148194517307    0.0717019645916208
62    0.0561747259788813    0.0689957269551711
63    0.0536540409995192    0.0664020336947793
64    0.0512473621330525    0.0639158808492915
65    0.0489495280901165    0.0615324974515856
66    0.0467556082888498    0.0592473342696133
67    0.0446608928845618    0.0570560531129432
68    0.042660883199217    0.0549545166749877
69    0.0407512825373679    0.0529387788827729
70    0.0389279873753909    0.0510050757276777
71    0.0371870789111207    0.0491498165520559
72    0.0355248149612304    0.0473695757680356
73    0.033937622193965    0.0456610849861048
74    0.0324220886851163    0.0440212255323186
75    0.0309749567854041    0.0424470213341208
76    0.0295931162877247    0.040935632155862
77    0.02827359788302    0.0394843471661226
78    0.0270135668938244    0.0380905788199131
79    0.0258103172748487    0.0367546347601331
80    0.024661265870268    0.0355052729025982
81    0.0235646906506631    0.0343036935549381
82    0.0225192932208856    0.0331479009551726
83    0.0215207670246008    0.0320359876967926
84    0.0205669884789298    0.0309661306725918
85    0.0196559302320073    0.0299365872091543
86    0.0187856568551544    0.0289456913828775
87    0.0179543207222491    0.0279918505088502
88    0.0171601580686536    0.0270735417943269
89    0.0164014852223318    0.0261893091489416
90    0.0156766950000462    0.0253377601441852
91    0.0149842532617891    0.0245175631150318
92    0.0143226956168468    0.0237274443969441
93    0.013690624275147    0.0229661856918175
94    0.0130867050377735    0.0222326215567318
95    0.0125096644207666    0.0215256370096766
96    0.0119582869065525    0.0208441652466979
97    0.0114314123175646    0.0201871854651835
98    0.0109279333068304    0.0195537207882547
99    0.0104467929605053    0.0189428362854789
100    0.00998698250753172    0.0183536370853463
101    0.00954753913179651    0.0177852665751727
102    0.00912754388234449    0.0172369046842973
103    0.00872611967738701    0.016707766246649
104    0.00834242939801688    0.0161970994389332
105    0.00797567406771005    0.0157041842908802
106    0.00762509111385601    0.0152283312641603
107    0.00728995270771204    0.0147688798967378
108    0.00696956417933181    0.0143251975095841
109    0.00666326250415739    0.0138966779728265
110    0.00637041485810863    0.0134827405285394
111    0.00609041723813264    0.0130828286675235
112    0.00582269314530814    0.0126964090575439
113    0.00556669232772333    0.0123229705206171
114    0.00532188958046154    0.0119620230570546
115    0.00508778360014828    0.0116130969140734
116    0.00486389589161729    0.0112757416968984
117    0.00464976972436471    0.0109495255203675
118    0.00444496913655579    0.0106340341991551
119    0.00424907798445018    0.0103288704748132
120    0.0040616990352017    0.0100336532779162
121    0.00388245310107982    0.00974801702367634
122    0.00371097821324418    0.00947161093947546
123    0.00354692883328867    0.0092040984228291
124    0.00338997510084316    0.00894515642837246
125    0.00323980211560604    0.00869447488252151
126    0.00309610925224435    0.00845175612452809
127    0.00295860950667148    0.00821671437270644
128    0.00282702887228037    0.00798907521466796
129    0.00270110574476701    0.00776857512045492
130    0.00258059035424685    0.00755496097751407
131    0.00246524422342131    0.00734798964650496
132    0.00235483965060612    0.00714742753698205
133    0.00224915921648972    0.00695574802756938
134    0.00214799531353693    0.00677297473975214
135    0.00205114969700604    0.00659558274200567
136    0.0019584330565886    0.00642339332435771
137    0.00186966460773286    0.00625623443335999
138    0.00178467170174612    0.00609394040044919
139    0.00170328945381881    0.00593635168209006
140    0.00162536038814765    0.00578331461116932
141    0.00155073409937645    0.00563468115913757
142    0.00147926692960232    0.0054903087084156
143    0.00141082166023743    0.00535005983460624
144    0.0013452672180404    0.00521380209807221
145    0.00128247839466944    0.0050814078444622
146    0.00122233557913376    0.00495275401378403
147    0.00116472450255212    0.00482772195764347
148    0.00110953599465147    0.00470619726428623
149    0.00105666575146446    0.0045880695910937
150    0.00100601411371459    0.00447323250420129
151    0.000957485855391016    0.0043615833249232
152    0.000910989982049415    0.00425302298268093
153    0.000866439538386388    0.00414745587414711
154    0.000823751424663621    0.004044789728329
155    0.000782846221571654    0.00394493547733066
156    0.000743648023145527    0.00384780713253874
157    0.000706084277359187    0.00375332166599784
158    0.000670085634047579    0.00366139889674233
159    0.000635753378766868    0.00357196138186766
160    0.000602891694696517    0.00348493431213515
161    0.00057139483304991    0.00340024541190698
162    0.000541205334790296    0.00331782484322474
163    0.000512268257094717    0.00323760511384918
164    0.000484531059956939    0.00315952098908767
165    0.000457943497978008    0.00308350940724422
166    0.000432457517107077    0.00300950939853506
167    0.000408027156105217    0.00293746200731704
168    0.000384608452513202    0.00286731021748643
169    0.000362159352917835    0.00279899888091106
170    0.000340639627318562    0.00273247464876236
171    0.000320010787404512    0.00266768590562416
172    0.000300236008564658    0.00260458270625674
173    0.000281280055456357    0.00254311671490348
174    0.000263109210970502    0.00248324114702903
175    0.000245691208437093    0.00242491071338558
176    0.000228995166920098    0.0023680815663073
177    0.000213219328361047    0.00231271124813859
178    0.000198117908181472    0.00225875864170222
179    0.000183642580699583    0.00220618392272554
