iteration    errorX    errorY
0    0.38268343236509    0.923879532511287
1    0.25    0.603553390593274
2    0.163320370609547    0.394290253737369
3    0.106694173824159    0.257582521472478
4    0.0697013280433644    0.168273891477707
5    0.0455345869120795    0.109930217280199
6    0.0297469024401338    0.0718153753095605
7    0.0194331005240347    0.0469156548440843
8    0.0126952847187118    0.0306491285461019
9    0.00829359442101479    0.0200225081320358
10    0.00541805165810166    0.013080333794627
11    0.00353951281913117    0.00854513985214012
12    0.00231229818159101    0.0055823816302476
13    0.00151058158390877    0.00364686654694379
14    0.000986834976479722    0.00238243038404162
15    0.000644681016356452    0.00155639765309235
16    0.000421158170064995    0.00101676576607534
17    0.000275134833680968    0.000664234246954054
18    0.000179740492017411    0.000433931933536247
19    0.000117421135079232    0.000283479696817635
20    7.67090531940684E-05    0.000185192036578075
21    5.01126039869071E-05    0.000120982528191371
22    3.27376362213583E-05    7.90356453657104E-05
